q_index,node,node_type,gap,full_ratio,top1_ratio,top3_ratio,contrast_ratio,tool_call_tags_ratio,tools_block_ratio,user_block_ratio,attn_contrast_clean,attn_tool_call_tags_clean,attn_tools_block_clean,attn_user_block_clean,attn_recent_32_clean,attn_prefix_16_clean,attn_contrast_corrupt,attn_tool_call_tags_corrupt,attn_tools_block_corrupt,attn_user_block_corrupt,attn_recent_32_corrupt,attn_prefix_16_corrupt,top1_pos,top1_token,top1_category,target_logit_delta,distractor_logit_delta,top_positive_tokens
67,L17H8,head,8.375,0.34328358208955223,0.13432835820895522,0.1791044776119403,0.05970149253731343,0.08955223880597014,0.08955223880597014,-0.029850746268656716,0.002210750477388501,0.008437413722276688,0.0,0.22914527356624603,0.11564265191555023,0.12942078709602356,0.009066661819815636,0.004092441871762276,0.0,0.30363261699676514,0.1087355762720108,0.2550208270549774,0,<|im_start|>,other,0.875,-2.0, either | .AnchorStyles |  生命周期函数 | 周岁 | callable
67,L20H5,head,8.375,0.3283582089552239,0.13432835820895522,0.26865671641791045,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.23880597014925373,9.105553181143478e-05,0.026512064039707184,0.0,0.2603011727333069,0.18291141092777252,0.031185371801257133,0.0001822987978812307,0.013080510310828686,0.0,0.5444254279136658,0.1612343192100525,0.03053273633122444,29,></,other,1.0,-1.75, orally |  charged |  Minority |  windy |  antib
67,L21H1,head,8.375,0.417910447761194,-0.1044776119402985,0.3880597014925373,-0.08955223880597014,0.04477611940298507,-0.08955223880597014,-0.014925373134328358,0.0013260256964713335,0.07781736552715302,0.0,0.1507987082004547,0.022293008863925934,0.3959755003452301,0.00024035669048316777,0.0246049165725708,0.0,0.19477656483650208,0.022760488092899323,0.5444919466972351,0,<|im_start|>,other,1.25,-2.25,.ColumnHeader |  polled |  ● |  � | .setVerticalGroup
67,L21H12,head,8.375,0.3582089552238806,0.34328358208955223,0.34328358208955223,-0.05970149253731343,-0.029850746268656716,-0.05970149253731343,-0.04477611940298507,0.003213123884052038,0.03712044283747673,0.0,0.06169641762971878,0.045980121940374374,0.08149055391550064,0.00021337391808629036,0.021802006289362907,0.0,0.17256663739681244,0.09328582882881165,0.13264904916286469,111,\n,other,1.0,-2.0,闪电 |  Carl |  polled | 政策 |  τ
67,L23H6,head,8.375,0.2537313432835821,0.0,0.26865671641791045,-0.029850746268656716,-0.029850746268656716,-0.014925373134328358,-0.029850746268656716,0.00024170892720576376,0.006001132540404797,0.0,0.044215939939022064,0.08737234026193619,0.4557713270187378,0.00013977073831483722,0.006723116617649794,0.0,0.11458113044500351,0.14688193798065186,0.4025396704673767,0,<|im_start|>,other,0.75,-1.375,MouseClicked | .AnchorStyles | .Panel | ActionPerformed |  voluntarily
67,L24H6,head,8.375,0.26865671641791045,0.3582089552238806,0.373134328358209,-0.029850746268656716,0.34328358208955223,-0.014925373134328358,-0.08955223880597014,9.683096322987694e-06,0.9455976486206055,0.0,0.012889944016933441,0.007522733882069588,0.02653423510491848,0.00011523198918439448,0.7238505482673645,0.0,0.0499730184674263,0.03510461002588272,0.16039270162582397,105,<tool_call>,tool_call_tags,0.125,-2.125, � |  � |  Doors |  � |  Linux
67,MLP11,mlp,8.375,0.1044776119402985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.25,-0.625, OPEN | =open | 曰 | open | (open
67,MLP20,mlp,8.375,0.08955223880597014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,-0.25,门户网站 | ointment | (open | 考 | ampled
67,MLP22,mlp,8.375,0.2537313432835821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.875,-1.25,mıştır | 产后 |  caliente | lessly |  windy
67,MLP27,mlp,8.375,0.3582089552238806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.0,-2.0,"•\n\n | (open | …”\n\n | =(- | =["""
68,L17H8,head,8.25,0.3181818181818182,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.030303030303030304,-0.030303030303030304,0.004563534166663885,0.011087488383054733,0.0,0.2708938419818878,0.14048323035240173,0.11693805456161499,0.013438519090414047,0.006766118109226227,0.0,0.3276650309562683,0.11659127473831177,0.21489813923835754,0,<|im_start|>,other,1.0,-1.625,<tool_call> | -Headers | .AnchorStyles | 减持 |  either
68,L20H5,head,8.25,0.3484848484848485,0.13636363636363635,0.3181818181818182,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.25757575757575757,0.00015020405407994986,0.010629554279148579,0.0,0.3972828686237335,0.08591529726982117,0.015574476681649685,0.00017822629888541996,0.0068513695150613785,0.0,0.6588761210441589,0.05686661973595619,0.009793611243367195,29,></,other,0.875,-2.0, charged |  orally |  jspb |  InputStreamReader | .Axis
68,L21H1,head,8.25,0.45454545454545453,-0.045454545454545456,0.3484848484848485,-0.06060606060606061,0.030303030303030304,-0.045454545454545456,0.0,0.0022519449703395367,0.052274443209171295,0.0,0.2493283450603485,0.01939515396952629,0.3495500683784485,0.00048339884961023927,0.01872870698571205,0.0,0.2860091030597687,0.01637161895632744,0.4959104657173157,0,<|im_start|>,other,1.5,-2.25, drilled | <tool_call> |  carried | 减持 |  letters
